timestamp,red,ir
172150366,82188,107800
172170366,82222,107912
172190366,82259,107999
172210366,82282,108063
172230366,82312,108149
172250366,82325,108028
172270366,82180,107278
172291366,81888,106354
172311366,81663,105746
172331366,81528,105452
172351366,81472,105377
172371366,81477,105481
172391366,81535,105675
172411366,81608,105872
172431366,81666,106079
172451366,81726,106276
172471366,81783,106465
172492366,81819,106609
172512366,81853,106683
172532366,81873,106716
172552366,81869,106683
172572366,81858,106669
172592366,81860,106683
172612366,81874,106750
172632366,81898,106835
172652366,81922,106924
172672366,81968,107070
172692366,82000,107182
172713366,82036,107287
172733366,82061,107418
172753366,82097,107539
172773366,82142,107650
172793366,82173,107781
172813366,82209,107885
172833366,82238,107977
172853366,82265,108067
172873366,82294,108149
172893366,82298,107950
172914366,82135,107125
172934366,81844,106256
172954366,81630,105721
172974366,81522,105482
172994366,81481,105466
173014366,81504,105585
173034366,81569,105798
173054366,81630,106020
173074366,81707,106239
173094366,81771,106468
173114366,81826,106648
173135366,81873,106771
173155366,81898,106828
173175366,81897,106799
173195366,81891,106778
173215366,81889,106747
173235366,81884,106781
173255366,81912,106860
173275366,81938,106965
173295366,81968,107076
173315366,81997,107188
173336366,82036,107311
173356366,82073,107450
173376366,82106,107583
173396366,82157,107684
173416366,82188,107805
173436366,82237,107919
173456366,82268,108020
173476366,82292,108102
173496366,82304,108179
173516366,82332,108280
173537366,82357,108261
173557366,82281,107708
173577366,82028,106821
173597366,81803,106212
173617366,81666,105925
173637366,81615,105861
173657366,81625,105964
173677366,81670,106148
173697366,81741,106376
173717366,81802,106615
173737366,81874,106854
173758366,81969,107080
173778366,82023,107228
173798366,82049,107258
173818366,82045,107230
173838366,82027,107149
173858366,82014,107101
173878366,81999,107113
173898366,82010,107169
173918366,82038,107261
173938366,82063,107371
173959366,82095,107504
173979366,82137,107644
173999366,82173,107770
174019366,82217,107890
174039366,82251,108003
174059366,82288,108107
174079366,82313,108186
174099366,82344,108269
174119366,82364,108348
174139366,82394,108453
174160366,82415,108522
174180366,82402,108288
174200366,82246,107492
174220366,81972,106723
174240366,81803,106295
174260366,81711,106136
174280366,81701,106152
174300366,81743,106300
174320366,81790,106517
174340366,81858,106739
174360366,81926,107015
174381366,82014,107259
174401366,82082,107431
174421366,82121,107522
174441366,82131,107511
174461366,82123,107464
174481366,82104,107389
174501366,82078,107367
174521366,82069,107378
174541366,82085,107427
174561366,82107,107517
174582366,82139,107634
174602366,82172,107764
174622366,82199,107884
174642366,82251,107987
174662366,82275,108105
174682366,82309,108189
174702366,82334,108274
174722366,82370,108359
174742366,82387,108469
174762366,82419,108558
174783366,82419,108279
174803366,82229,107419
174823366,81942,106615
174843366,81741,106117
174863366,81654,105915
174883366,81633,105927
174903366,81656,106060
174923366,81720,106258
174943366,81780,106464
174963366,81840,106665
174983366,81905,106882
175004366,81966,107055
175024366,81997,107151
175044366,82006,107154
175064366,82004,107109
175084366,81981,107093
175104366,81981,107077
175124366,81984,107092
175144366,81994,107160
175164366,82024,107262
175184366,82059,107393
175205366,82089,107508
175225366,82122,107643
175245366,82154,107749
175265366,82197,107861
175285366,82228,107968
175305366,82270,108072
175325366,82307,108180
175345366,82327,108261
175365366,82343,108323
175385366,82352,108386
175406366,82373,108450
175426366,82385,108391
175446366,82289,107730
175466366,81995,106716
175486366,81736,105998
175506366,81566,105622
175526366,81502,105485
175546366,81498,105525
175566366,81518,105671
175586366,81580,105839
175606366,81625,106003
175627366,81671,106162
175647366,81720,106343
175667366,81764,106507
175687366,81823,106614
175707366,81828,106661
175727366,81840,106630
175747366,81831,106611
175767366,81824,106624
175787366,81834,106686
175807366,81858,106755
175828366,81881,106862
175848366,81913,106967
175868366,81944,107104
175888366,81984,107242
175908366,82025,107381
175928366,82059,107489
175948366,82109,107583
175968366,82124,107674
175988366,82154,107753
176008366,82173,107824
176028366,82203,107898
176049366,82211,107961
176069366,82227,108026
176089366,82248,108092
176109366,82274,108185
176129366,82273,107937
176149366,82101,107042
176169366,81813,106179
176189366,81602,105650
176209366,81500,105418
176229366,81449,105409
176250366,81474,105530
176270366,81517,105718
176290366,81570,105919
176310366,81642,106084
176330366,81683,106274
176350366,81748,106457
176370366,81793,106573
176390366,81820,106647
176410366,81844,106716
176430366,81858,106736
176451366,81858,106738
176471366,81864,106788
176491366,81895,106867
176511366,81917,106977
176531366,81954,107097
176551366,81977,107219
176571366,82031,107342
176591366,82066,107494
176611366,82116,107615
176631366,82158,107741
176651366,82189,107877
176672366,82234,108000
176692366,82269,108136
176712366,82294,108238
176732366,82339,108341
176752366,82360,108437
176772366,82387,108527
176792366,82412,108605
176812366,82442,108675
176832366,82473,108739
176852366,82475,108650
176873366,82365,107948
176893366,82069,106933
176913366,81796,106241
176933366,81657,105877
176953366,81588,105791
176973366,81593,105864
176993366,81638,106016
177013366,81696,106237
177033366,81757,106416
177053366,81801,106571
177074366,81854,106741
177094366,81896,106848
177114366,81917,106919
177134366,81917,106892
177154366,81905,106850
177174366,81903,106832
177194366,81893,106847
177214366,81903,106903
177234366,81931,107001
177254366,81957,107099
177274366,81993,107220
177295366,82032,107326
177315366,82058,107472
177335366,82102,107586
177355366,82145,107686
177375366,82169,107798
177395366,82196,107889
177415366,82243,107967
177435366,82257,108036
177455366,82276,108104
177475366,82296,108180
177496366,82316,108257
177516366,82321,108330
177536366,82347,108411
177556366,82375,108496
177576366,82408,108535
177596366,82365,108087
177616366,82140,107196
177636366,81886,106529
177656366,81735,106171
177676366,81665,106056
177696366,81660,106119
177717366,81706,106318
177737366,81771,106562
177757366,81857,106812
177777366,81927,107094
177797366,82023,107336
177817366,82084,107493
177837366,82117,107560
177857366,82122,107520
177877366,82100,107433
177897366,82060,107356
177918366,82047,107340
177938366,82047,107365
177958366,82059,107435
177978366,82100,107555
177998366,82136,107704
178018366,82165,107835
178038366,82222,107975
178058366,82266,108105
178078366,82298,108186
178098366,82312,108257
178119366,82326,108313
178139366,82337,108358
178159366,82341,108413
178179366,82351,108481
178199366,82380,108573
178219366,82417,108697
178239366,82431,108521
178259366,82299,107796
178279366,82040,107011
178299366,81859,106519
178319366,81747,106300
178340366,81710,106267
178360366,81731,106395
178380366,81781,106595
178400366,81856,106813
178420366,81914,107048
178440366,81994,107267
178460366,82065,107456
178480366,82105,107554
178500366,82115,107546
178520366,82101,107483
178541366,82064,107400
178561366,82044,107357
178581366,82038,107368
178601366,82047,107419
178621366,82075,107501
178641366,82097,107617
178661366,82136,107729
178681366,82183,107843
178701366,82203,107970
178721366,82240,108068
178741366,82263,108170
178762366,82292,108260
178782366,82324,108359
178802366,82335,108448
178822366,82375,108537
178842366,82399,108627
178862366,82413,108466
178882366,82262,107662
178902366,81981,106781
178922366,81768,106218
178942366,81638,105951
178963366,81586,105893
178983366,81594,105973
179003366,81637,106137
179023366,81690,106333
179043366,81754,106518
179063366,81823,106717
179083366,81877,106912
179103366,81930,107038
179123366,81958,107087
179143366,81947,107062
179164366,81937,106991
179184366,81915,106957
179204366,81901,106968
179224366,81913,107015
179244366,81927,107118
179264366,81967,107210
179284366,82007,107313
179304366,82035,107433
179324366,82071,107556
179344366,82106,107675
179364366,82140,107784
179385366,82162,107872
179405366,82180,107974
179425366,82218,108046
179445366,82248,108144
179465366,82271,108245
179485366,82309,108304
179505366,82315,108093
179525366,82138,107224
179545366,81843,106350
179565366,81613,105787
179586366,81495,105530
179606366,81446,105483
179626366,81461,105571
179646366,81503,105751
179666366,81571,105957
179686366,81632,106114
179706366,81691,106298
179726366,81734,106471
179746366,81786,106618
179766366,81818,106686
179787366,81818,106695
179807366,81813,106683
179827366,81806,106687
179847366,81812,106699
179867366,81820,106770
179887366,81850,106881
179907366,81903,106994
179927366,81938,107114
179947366,81966,107245
179967366,82005,107361
179987366,82041,107478
180008366,82071,107585
180028366,82104,107723
180048366,82129,107813
180068366,82174,107919
180088366,82211,108024
180108366,82244,108115
180128366,82265,108226
180148366,82305,108312
180168366,82304,108047
180188366,82119,107184
180209366,81812,106367
180229366,81628,105884
180249366,81523,105661
180269366,81496,105634
180289366,81514,105743
180309366,81552,105900
180329366,81623,106119
180349366,81690,106320
180369366,81750,106522
180389366,81821,106719
180410366,81859,106846
180430366,81882,106922
180450366,81884,106920
180470366,81887,106883
180490366,81884,106902
180510366,81892,106950
180530366,81902,107012
180550366,81944,107129
180570366,81980,107256
180590366,82025,107371
180611366,82049,107492
180631366,82081,107619
180651366,82129,107770
180671366,82160,107888
180691366,82201,107982
180711366,82227,108091
180731366,82268,108202
180751366,82295,108289
180771366,82323,108368
180791366,82343,108453
180811366,82364,108513
180832366,82350,108239
180852366,82166,107392
180872366,81898,106630
180892366,81731,106208
180912366,81640,106044
180932366,81638,106070
180952366,81666,106210
180972366,81716,106430
180992366,81793,106644
181012366,81856,106880
181033366,81933,107109
181053366,81989,107289
181073366,82027,107363
181093366,82030,107338
181113366,82018,107283
181133366,82007,107233
181153366,81994,107219
181173366,81992,107255
181193366,82013,107320
181213366,82032,107425
181233366,82065,107519
181254366,82095,107643
181274366,82124,107768
181294366,82161,107877
181314366,82197,107991
181334366,82232,108098
181354366,82285,108184
181374366,82298,108262
181394366,82322,108355
181414366,82354,108479
181434366,82377,108475
181455366,82316,108019
181475366,82099,107197
181495366,81865,106615
181515366,81742,106304
181535366,81690,106236
181555366,81707,106295
181575366,81750,106453
181595366,81804,106676
181615366,81871,106893
181635366,81929,107135
181656366,82004,107344
181676366,82047,107455
181696366,82067,107475
181716366,82056,107424
181736366,82037,107343
181756366,82018,107308
181776366,82026,107303
181796366,82023,107343
181816366,82040,107413
181836366,82059,107496
181857366,82088,107594
181877366,82113,107699
181897366,82142,107821
181917366,82176,107915
181937366,82207,108012
181957366,82239,108096
181977366,82270,108165
181997366,82291,108243
182017366,82316,108323
182037366,82321,108220
182057366,82206,107526
182078366,81936,106650
182098366,81708,106073
182118366,81584,105785
182138366,81528,105701
182158366,81536,105769
182178366,81576,105928
182198366,81632,106119
182218366,81683,106283
182238366,81735,106463
182258366,81783,106631
182279366,81833,106766
182299366,81848,106797
182319366,81856,106760
182339366,81824,106722
182359366,81813,106701
182379366,81809,106714
182399366,81824,106762
182419366,81851,106842
182439366,81886,106947
182459366,81914,107062
182480366,81941,107174
182500366,81984,107288
182520366,82015,107386
182540366,82032,107476
182560366,82040,107582
182580366,82084,107672
182600366,82114,107743
182620366,82131,107826
182640366,82163,107835
182660366,82107,107349
182680366,81868,106455
182701366,81606,105732
182721366,81452,105338
182741366,81356,105179
182761366,81346,105201
182781366,81372,105332
182801366,81431,105486
182821366,81478,105638
182841366,81522,105792
182861366,81566,105960
182881366,81600,106100
182902366,81627,106182
182922366,81648,106206
182942366,81646,106211
182962366,81646,106212
182982366,81646,106231
183002366,81672,106275
183022366,81698,106344
183042366,81720,106447
183062366,81744,106559
183082366,81778,106662
183103366,81804,106763
183123366,81835,106859
183143366,81867,106978
183163366,81900,107072
183183366,81918,107151
183203366,81958,107247
183223366,81988,107322
183243366,82015,107393
183263366,82031,107477
183283366,82061,107563
183304366,82071,107485
183324366,81960,106791
183344366,81688,105936
183364366,81463,105310
183384366,81325,105007
183404366,81277,104952
183424366,81278,105020
183444366,81321,105162
183464366,81365,105318
183484366,81423,105460
183504366,81454,105595
183525366,81497,105733
183545366,81534,105842
183565366,81564,105907
183585366,81574,105918
183605366,81569,105915
183625366,81571,105915
183645366,81586,105940
183665366,81600,106014
183685366,81623,106110
183705366,81642,106207
183726366,81687,106337
183746366,81719,106439
183766366,81755,106552
183786366,81790,106669
183806366,81822,106800
183826366,81869,106909
183846366,81896,107003
183866366,81937,107094
183886366,81952,107175
183906366,81978,107261
183927366,82004,107352
183947366,82030,107433
183967366,82050,107530
183987366,82074,107573
184007366,82051,107213
184027366,81857,106372
184047366,81607,105642
184067366,81431,105223
184087366,81353,105091
184107366,81337,105134
184127366,81369,105283
184148366,81419,105472
184168366,81489,105651
184188366,81529,105807
184208366,81581,105994
184228366,81640,106146
184248366,81683,106220
184268366,81691,106214
184288366,81686,106190
184308366,81677,106156
184328366,81670,106153
184349366,81672,106175
184369366,81678,106251
184389366,81713,106343
184409366,81750,106465
184429366,81783,106587
184449366,81825,106704
184469366,81871,106812
184489366,81896,106931
184509366,81933,107023
184529366,81957,107115
184550366,81975,107200
184570366,81998,107278
184590366,82013,107359
184610366,82044,107423
184630366,82069,107516
184650366,82108,107623
184670366,82137,107581
184690366,82061,107025
184710366,81822,106209
184730366,81595,105585
184751366,81449,105292
184771366,81399,105234
184791366,81403,105325
184811366,81444,105493
184831366,81514,105697
184851366,81584,105932
184871366,81654,106154
184891366,81710,106334
184911366,81749,106426
184931366,81766,106409
184951366,81741,106346
184972366,81728,106263
184992366,81709,106237
185012366,81697,106250
185032366,81714,106291
185052366,81731,106383
185072366,81766,106511
185092366,81815,106646
185112366,81853,106760
185132366,81881,106860
185152366,81907,106953
185173366,81924,107034
185193366,81953,107112
185213366,81978,107206
185233366,82002,107265
185253366,82024,107357
185273366,82054,107455
185293366,82095,107443
185313366,82022,106960
185333366,81806,106195
185353366,81592,105611
185373366,81448,105292
185394366,81393,105190
185414366,81387,105262
185434366,81415,105395
185454366,81478,105605
185474366,81539,105817
185494366,81614,106026
185514366,81683,106229
185534366,81729,106354
185554366,81742,106378
185574366,81741,106359
185595366,81730,106325
185615366,81707,106316
185635366,81721,106336
185655366,81730,106400
185675366,81756,106503
185695366,81804,106623
185715366,81850,106743
185735366,81877,106848
185755366,81912,106943
185775366,81938,107065
185796366,81969,107154
185816366,81986,107238
185836366,82010,107324
185856366,82043,107401
185876366,82058,107457
185896366,82089,107530
185916366,82124,107589
185936366,82103,107292
185956366,81909,106442
185976366,81641,105654
185997366,81431,105141
186017366,81324,104927
186037366,81294,104905
186057366,81312,104993
186077366,81344,105153
186097366,81393,105307
186117366,81442,105432
186137366,81479,105572
186157366,81524,105720
186177366,81562,105828
186197366,81580,105886
186218366,81595,105891
186238366,81586,105870
186258366,81589,105842
186278366,81575,105862
186298366,81583,105935
186318366,81626,106040
186338366,81661,106164
186358366,81703,106272
186378366,81731,106370
186398366,81764,106473
186419366,81796,106600
186439366,81826,106690
186459366,81853,106778
186479366,81884,106873
186499366,81907,106969
186519366,81925,107046
186539366,81957,107126
186559366,81984,107202
186579366,82003,107243
186599366,81990,106879
186620366,81773,106032
186640366,81526,105298
186660366,81331,104862
186680366,81247,104697
186700366,81231,104727
186720366,81248,104840
186740366,81297,104990
186760366,81348,105149
186780366,81383,105265
186800366,81444,105427
186820366,81484,105593
186841366,81523,105709
186861366,81551,105806
186881366,81555,105831
186901366,81567,105821
186921366,81574,105853
186941366,81587,105883
186961366,81607,105966
186981366,81636,106060
187001366,81677,106195
187021366,81712,106313
187042366,81745,106437
187062366,81791,106552
187082366,81818,106678
187102366,81857,106788
187122366,81897,106911
187142366,81929,107011
187162366,81964,107082
187182366,81985,107158
187202366,82006,107231
187222366,82033,107313
187242366,82052,107392
187263366,82071,107483
187283366,82104,107562
187303366,82123,107408
187323366,81966,106626
187343366,81685,105768
187363366,81476,105201
187383366,81354,104941
187403366,81312,104884
187423366,81314,104960
187443366,81374,105144
187464366,81413,105308
187484366,81461,105472
187504366,81504,105619
187524366,81558,105778
187544366,81602,105918
187564366,81635,106001
187584366,81654,106028
187604366,81653,106020
187624366,81650,106009
187644366,81669,106046
187665366,81665,106090
187685366,81690,106159
187705366,81713,106261
187725366,81748,106388
187745366,81796,106519
187765366,81839,106658
187785366,81875,106778
187805366,81917,106915
187825366,81961,107029
187845366,81997,107137
187865366,82022,107231
187886366,82043,107306
187906366,82069,107408
187926366,82085,107498
187946366,82128,107576
187966366,82141,107660
187986366,82179,107746
188006366,82214,107752
188026366,82154,107283
188046366,81925,106383
188066366,81666,105695
188087366,81493,105314
188107366,81424,105187
188127366,81411,105242
188147366,81458,105395
188167366,81514,105601
188187366,81581,105794
188207366,81651,105987
188227366,81702,106174
188247366,81750,106318
188267366,81781,106392
188287366,81790,106391
188308366,81781,106364
188328366,81781,106365
188348366,81774,106385
188368366,81794,106448
188388366,81822,106544
188408366,81864,106644
188428366,81892,106766
188448366,81934,106908
188468366,81971,107034
188488366,82006,107143
188509366,82039,107255
188529366,82068,107355
188549366,82095,107470
188569366,82131,107576
188589366,82159,107668
188609366,82198,107757
188629366,82223,107844
188649366,82258,107903
188669366,82241,107568
188689366,82040,106744
188710366,81780,106053
188730366,81626,105677
188750366,81553,105538
188770366,81535,105560
188790366,81581,105738
188810366,81631,105959
188830366,81708,106181
188850366,81779,106426
188870366,81866,106649
188890366,81928,106840
188910366,81955,106918
188931366,81957,106902
188951366,81938,106867
188971366,81927,106852
188991366,81943,106862
189011366,81951,106928
189031366,81983,107033
189051366,82014,107139
189071366,82043,107256
189091366,82087,107373
189111366,82118,107492
189132366,82155,107618
189152366,82184,107743
189172366,82222,107858
189192366,82250,107971
189212366,82290,108097
189232366,82333,108237
189252366,82361,108173
189272366,82265,107589
189292366,82032,106829
189312366,81838,106334
189333366,81733,106110
189353366,81706,106082
189373366,81714,106218
189393366,81765,106419
189413366,81852,106662
189433366,81930,106949
189453366,82037,107235
189473366,82101,107450
189493366,82153,107566
189513366,82175,107576
189533366,82148,107505
189554366,82118,107430
189574366,82098,107391
189594366,82093,107406
189614366,82119,107470
189634366,82133,107567
189654366,82158,107674
189674366,82204,107792
189694366,82246,107905
189714366,82274,108009
189734366,82309,108131
189755366,82335,108234
189775366,82359,108346
189795366,82397,108449
189815366,82428,108376
189835366,82326,107775
189855366,82079,107009
189875366,81888,106518
189895366,81788,106293
189915366,81753,106271
189935366,81787,106388
189956366,81828,106584
189976366,81882,106812
189996366,81959,107077
190016366,82044,107351
190036366,82123,107567
190056366,82173,107683
190076366,82192,107683
190096366,82186,107615
190116366,82164,107517
190136366,82129,107457
190156366,82101,107443
190177366,82100,107445
190197366,82109,107530
190217366,82133,107614
190237366,82174,107712
190257366,82200,107837
190277366,82247,107945
190297366,82280,108021
190317366,82294,108100
190337366,82312,108177
190357366,82324,108064
190378366,82209,107379
190398366,81942,106539
190418366,81719,105985
190438366,81612,105732
190458366,81562,105682
190478366,81588,105775
190498366,81635,105951
190518366,81686,106142
190538366,81752,106328
190558366,81803,106536
190579366,81865,106723
190599366,81901,106820
190619366,81916,106818
190639366,81905,106762
190659366,81881,106696
190679366,81870,106681
190699366,81880,106702
190719366,81891,106770
190739366,81917,106871
190759366,81936,106966
190779366,81970,107076
190800366,82005,107192
190820366,82044,107328
190840366,82078,107453
190860366,82117,107559
190880366,82145,107667
190900366,82188,107694
190920366,82141,107190
190940366,81885,106289
190960366,81638,105576
190980366,81461,105190
191001366,81379,105039
191021366,81366,105078
191041366,81398,105235
191061366,81454,105399
191081366,81507,105554
191101366,81559,105711
191121366,81619,105872
191141366,81664,106036
191161366,81698,106111
191181366,81708,106139
191202366,81703,106105
191222366,81675,106099
191242366,81684,106100
191262366,81698,106158
191282366,81717,106248
191302366,81749,106354
191322366,81788,106474
191342366,81834,106597
191362366,81878,106698
191382366,81915,106821
191403366,81947,106925
191423366,81966,107007
191443366,81988,107083
191463366,82012,107187
191483366,82051,107278
191503366,82032,106988
191523366,81846,106128
191543366,81589,105342
191563366,81387,104853
191583366,81290,104680
191603366,81265,104696
191624366,81292,104810
191644366,81336,104958
191664366,81388,105105
191684366,81411,105248
191704366,81451,105403
191724366,81513,105540
191744366,81549,105652
191764366,81577,105691
191784366,81577,105701
191804366,81575,105687
191825366,81585,105703
191845366,81590,105740
191865366,81604,105811
191885366,81621,105898
191905366,81659,106017
191925366,81708,106137
191945366,81734,106250
191965366,81766,106345
191985366,81803,106464
192005366,81838,106570
192026366,81855,106667
192046366,81890,106760
192066366,81926,106854
192086366,81940,106940
192106366,81976,107024
192126366,82001,107113
192146366,82017,106929
192166366,81861,106121
192186366,81594,105282
192206366,81366,104751
192226366,81252,104529
192247366,81221,104512
192267366,81232,104631
192287366,81283,104799
192307366,81339,104980
192327366,81387,105151
192347366,81448,105321
192367366,81503,105482
192387366,81533,105582
192407366,81559,105625
192427366,81559,105629
192448366,81556,105632
192468366,81566,105650
192488366,81570,105695
192508366,81597,105795
192528366,81626,105932
192548366,81677,106070
192568366,81724,106216
192588366,81770,106342
192608366,81803,106469
192628366,81842,106575
192649366,81863,106688
192669366,81899,106784
192689366,81926,106872
192709366,81952,106952
192729366,81973,107031
192749366,81997,107111
192769366,82031,107167
192789366,82048,107237
192809366,82069,107315
192829366,82065,107179
192850366,81950,106433
192870366,81672,105588
192890366,81460,105073
192910366,81342,104845
192930366,81320,104841
192950366,81353,104987
192970366,81412,105199
192990366,81471,105391
193010366,81530,105573
193030366,81580,105755
193050366,81629,105916
193071366,81657,105983
193091366,81669,105995
193111366,81663,105966
193131366,81653,105915
193151366,81639,105934
193171366,81664,106003
193191366,81691,106081
193211366,81720,106203
193231366,81757,106337
193251366,81803,106474
193272366,81841,106597
193292366,81874,106711
193312366,81902,106823
193332366,81944,106919
193352366,81979,107008
193372366,81991,107079
193392366,82023,107167
193412366,82048,107249
193432366,82059,107319
193452366,82092,107414
193473366,82114,107391
193493366,82034,106816
193513366,81799,106043
193533366,81592,105480
193553366,81455,105221
193573366,81419,105192
193593366,81442,105303
193613366,81504,105488
193633366,81557,105686
193653366,81617,105893
193673366,81672,106110
193694366,81741,106284
193714366,81772,106385
193734366,81782,106376
193754366,81768,106330
193774366,81751,106279
193794366,81750,106235
193814366,81753,106254
193834366,81749,106312
193854366,81770,106404
193874366,81806,106537
193895366,81840,106657
193915366,81872,106767
193935366,81901,106868
193955366,81934,106965
193975366,81975,107059
193995366,81997,107129
194015366,82015,107202
194035366,82043,107270
194055366,82066,107354
194075366,82095,107449
194096366,82086,107255
194116366,81941,106500
194136366,81674,105754
194156366,81488,105278
194176366,81387,105091
194196366,81359,105086
194216366,81395,105182
194236366,81428,105356
194256366,81485,105524
194276366,81541,105695
194296366,81577,105895
194317366,81646,106041
194337366,81680,106114
194357366,81683,106117
194377366,81671,106096
194397366,81668,106056
194417366,81668,106061
194437366,81671,106110
194457366,81684,106188
194477366,81722,106292
194497366,81754,106405
194518366,81788,106512
194538366,81820,106615
194558366,81842,106698
194578366,81881,106776
194598366,81897,106878
194618366,81934,106946
194638366,81960,107036
194658366,81980,107139
194678366,82013,107222
194698366,82033,107293
194719366,82051,107336
194739366,82027,106985
194759366,81812,106096
194779366,81548,105324
194799366,81359,104842
194819366,81244,104635
194839366,81227,104635
194859366,81240,104720
194879366,81270,104833
194899366,81317,104940
194920366,81344,105047
194940366,81375,105187
194960366,81429,105362
194980366,81481,105475
195000366,81501,105557
195020366,81520,105564
195040366,81525,105538
195060366,81512,105496
195080366,81506,105467
195100366,81508,105494
195120366,81511,105579
195141366,81549,105703
195161366,81592,105859
195181366,81637,106029
195201366,81691,106194
195221366,81743,106336
195241366,81782,106461
195261366,81828,106570
195281366,81853,106664
195301366,81876,106744
195321366,81899,106827
195342366,81916,106900
195362366,81946,106983
195382366,81969,107057
195402366,81996,107136
195422366,82015,107208
195442366,82051,107207
195462366,81970,106611
195482366,81690,105677
195502366,81445,104958
195522366,81266,104568
195543366,81187,104438
195563366,81173,104464
195583366,81209,104576
195603366,81246,104700
195623366,81276,104824
195643366,81311,104926
195663366,81366,105035
195683366,81402,105182
195703366,81448,105279
195723366,81463,105332
195743366,81477,105354
195764366,81479,105355
195784366,81471,105382
195804366,81483,105419
195824366,81499,105504
195844366,81538,105617
195864366,81575,105740
195884366,81622,105870
195904366,81669,105998
195924366,81697,106106
195944366,81729,106210
195965366,81765,106324
195985366,81801,106444
196005366,81822,106545
196025366,81862,106639
196045366,81883,106725
196065366,81933,106834
196085366,81962,106920
196105366,81984,107012
196125366,82013,107097
196145366,82032,107161
196166366,82045,107242
196186366,82069,107315
196206366,82098,107417
196226366,82125,107378
196246366,82032,106695
196266366,81759,105750
196286366,81509,105092
196306366,81356,104769
196326366,81307,104677
196346366,81296,104730
196366366,81321,104859
196387366,81377,105024
196407366,81420,105173
196427366,81456,105291
196447366,81500,105464
196467366,81554,105612
196487366,81608,105713
196507366,81619,105739
196527366,81625,105727
196547366,81624,105720
196567366,81620,105722
196588366,81629,105775
196608366,81648,105855
196628366,81680,105974
196648366,81719,106134
196668366,81763,106284
196688366,81825,106425
196708366,81866,106557
196728366,81893,106663
196748366,81930,106790
196768366,81970,106910
196789366,81989,107008
196809366,82028,107103
196829366,82051,107190
196849366,82078,107293
196869366,82114,107383
196889366,82138,107458
196909366,82166,107507
196929366,82183,107583
196949366,82204,107660
196969366,82226,107741
196989366,82249,107837
197010366,82279,107923
197030366,82279,107714
197050366,82109,106828
197070366,81812,105968
197090366,81610,105471
197110366,81517,105265
197130366,81494,105236
197150366,81508,105361
197170366,81558,105537
197190366,81629,105737
197211366,81675,105909
197231366,81726,106085
197251366,81777,106258
197271366,81822,106348
197291366,81837,106394
197311366,81839,106365
197331366,81831,106316
197351366,81824,106307
197371366,81818,106314
197391366,81838,106396
197412366,81849,106495
197432366,81887,106622
197452366,81930,106776
197472366,81972,106912
197492366,82015,107029
197512366,82059,107161
197532366,82103,107277
197552366,82133,107375
197572366,82157,107483
197592366,82200,107568
197612366,82199,107633
197633366,82228,107709
197653366,82251,107779
197673366,82262,107867
197693366,82298,107967
197713366,82335,108067
197733366,82352,107907
197753366,82217,107171
197773366,81952,106396
197793366,81764,105912
197813366,81653,105696
197834366,81626,105687
197854366,81642,105829
197874366,81697,106059
197894366,81780,106293
197914366,81847,106554
197934366,81934,106819
197954366,82028,107025
197974366,82068,107132
197994366,82073,107130
198014366,82056,107059
198034366,82023,106966
198055366,82007,106912
198075366,81989,106920
198095366,82004,106973
198115366,82026,107085
198135366,82064,107208
198155366,82110,107339
198175366,82148,107454
198195366,82182,107555
198215366,82218,107657
198235366,82228,107750
198256366,82260,107830
198276366,82289,107904
198296366,82316,107984
198316366,82312,108060
198336366,82355,108203
198356366,82400,108305
198376366,82403,108076
198396366,82224,107234
198416366,81951,106424
198436366,81773,105965
198457366,81665,105771
198477366,81636,105744
198497366,81649,105880
198517366,81702,106057
198537366,81757,106235
198557366,81814,106442
198577366,81892,106660
198597366,81956,106840
198617366,81990,106926
198637366,82001,106923
198657366,81976,106855
198678366,81953,106781
198698366,81937,106734
198718366,81923,106742
198738366,81930,106804
198758366,81963,106894
198778366,82000,107011
198798366,82033,107115
198818366,82060,107230
198838366,82095,107344
198858366,82137,107440
198879366,82162,107522
198899366,82187,107609
198919366,82205,107683
198939366,82215,107748
198959366,82240,107832
198979366,82266,107915
198999366,82256,107667
199019366,82096,106796
199039366,81804,105972
199059366,81603,105446
199079366,81481,105201
199100366,81434,105132
199120366,81445,105234
199140366,81480,105394
199160366,81541,105556
199180366,81586,105681
199200366,81635,105839
199220366,81689,106004
199240366,81725,106115
199260366,81745,106153
199280366,81743,106130
199301366,81723,106076
199321366,81705,106041
199341366,81714,106075
199361366,81709,106115
199381366,81741,106209
199401366,81778,106332
199421366,81816,106456
199441366,81861,106584
199461366,81898,106707
199481366,81931,106807
199501366,81946,106911
199522366,81978,106999
199542366,82013,107105
199562366,82031,107194
199582366,82064,107293
199602366,82095,107384
199622366,82119,107450
199642366,82146,107524
199662366,82162,107508
199682366,82097,106888
199702366,81809,105921
199723366,81539,105218
199743366,81386,104844
199763366,81311,104711
199783366,81299,104743
199803366,81326,104863
199823366,81372,105007
199843366,81424,105121
199863366,81448,105213
199883366,81485,105343
199903366,81506,105490
199924366,81548,105608
199944366,81582,105655
199964366,81590,105685
199984366,81590,105682
200004366,81596,105710
200024366,81597,105748
200044366,81622,105817
200064366,81656,105925
200084366,81705,106040
200104366,81739,106162
200124366,81762,106286
200145366,81799,106408
200165366,81854,106551
200185366,81879,106671
200205366,81915,106784
200225366,81951,106892
200245366,81993,106982
